date|time|visitor_team|visitor_pts|home_team|home_pts|box|ot|attendance|notes
Sat, Dec 7, 2013|7:00p|Denver Nuggets|103|Philadelphia 76ers|92|Box Score||13,113|
Sat, Dec 7, 2013|7:30p|Los Angeles Clippers|82|Cleveland Cavaliers|88|Box Score||16,216|
Sat, Dec 7, 2013|8:00p|Detroit Pistons|92|Chicago Bulls|75|Box Score||21,737|
Sat, Dec 7, 2013|8:00p|Golden State Warriors|108|Memphis Grizzlies|82|Box Score||15,088|
Sat, Dec 7, 2013|8:00p|Miami Heat|103|Minnesota Timberwolves|82|Box Score||19,888|
Sat, Dec 7, 2013|8:30p|Brooklyn Nets|90|Milwaukee Bucks|82|Box Score||14,963|
Sat, Dec 7, 2013|8:30p|Indiana Pacers|111|San Antonio Spurs|100|Box Score||18,581|
Sat, Dec 7, 2013|9:00p|Sacramento Kings|112|Utah Jazz|102|Box Score|OT|16,500|
Sat, Dec 7, 2013|10:00p|Dallas Mavericks|108|Portland Trail Blazers|106|Box Score||20,142|
Sun, Dec 8, 2013|6:00p|Miami Heat|110|Detroit Pistons|95|Box Score||18,034|
Sun, Dec 8, 2013|7:00p|Orlando Magic|88|Houston Rockets|98|Box Score||16,407|
Sun, Dec 8, 2013|7:00p|Indiana Pacers|94|Oklahoma City Thunder|118|Box Score||18,203|
Sun, Dec 8, 2013|9:30p|Toronto Raptors|106|Los Angeles Lakers|94|Box Score||18,997|
Sun, Dec 8, 2013|12:00a|Boston Celtics|114|New York Knicks|73|Box Score||19,812|
Mon, Dec 9, 2013|7:00p|Golden State Warriors|111|Charlotte Bobcats|115|Box Score||13,129|
Mon, Dec 9, 2013|7:00p|Los Angeles Clippers|94|Philadelphia 76ers|83|Box Score||12,355|
Mon, Dec 9, 2013|7:00p|Denver Nuggets|75|Washington Wizards|74|Box Score||13,293|
Mon, Dec 9, 2013|8:00p|Orlando Magic|85|Memphis Grizzlies|94|Box Score||13,511|
Mon, Dec 9, 2013|9:00p|Portland Trail Blazers|105|Utah Jazz|94|Box Score||17,555|
Mon, Dec 9, 2013|10:00p|Dallas Mavericks|97|Sacramento Kings|112|Box Score||15,329|
Tue, Dec 10, 2013|7:00p|New York Knicks|94|Cleveland Cavaliers|109|Box Score||14,580|
Tue, Dec 10, 2013|7:00p|Miami Heat|84|Indiana Pacers|90|Box Score||18,165|
Tue, Dec 10, 2013|7:00p|San Antonio Spurs|116|Toronto Raptors|103|Box Score||17,702|
Tue, Dec 10, 2013|7:30p|Oklahoma City Thunder|101|Atlanta Hawks|92|Box Score||12,503|
Tue, Dec 10, 2013|7:30p|Boston Celtics|96|Brooklyn Nets|104|Box Score||15,738|
Tue, Dec 10, 2013|7:30p|Minnesota Timberwolves|121|Detroit Pistons|94|Box Score||11,251|
Tue, Dec 10, 2013|8:00p|Milwaukee Bucks|78|Chicago Bulls|74|Box Score||21,303|
Tue, Dec 10, 2013|10:30p|Phoenix Suns|114|Los Angeles Lakers|108|Box Score||18,997|
Wed, Dec 11, 2013|7:00p|Orlando Magic|92|Charlotte Bobcats|83|Box Score||11,377|
Wed, Dec 11, 2013|7:30p|Los Angeles Clippers|96|Boston Celtics|88|Box Score||17,587|
Wed, Dec 11, 2013|8:00p|Oklahoma City Thunder|116|Memphis Grizzlies|100|Box Score||16,345|
Wed, Dec 11, 2013|8:00p|San Antonio Spurs|109|Milwaukee Bucks|77|Box Score||11,087|
Wed, Dec 11, 2013|8:00p|Philadelphia 76ers|99|Minnesota Timberwolves|106|Box Score||13,450|
Wed, Dec 11, 2013|8:00p|Detroit Pistons|106|New Orleans Pelicans|111|Box Score|OT|14,517|
Wed, Dec 11, 2013|8:00p|Chicago Bulls|78|New York Knicks|83|Box Score||19,812|
Wed, Dec 11, 2013|10:00p|Utah Jazz|122|Sacramento Kings|101|Box Score||15,198|
Wed, Dec 11, 2013|10:30p|Dallas Mavericks|93|Golden State Warriors|95|Box Score||19,596|
Thu, Dec 12, 2013|8:00p|Los Angeles Clippers|93|Brooklyn Nets|102|Box Score||15,563|
Thu, Dec 12, 2013|10:30p|Houston Rockets|104|Portland Trail Blazers|111|Box Score||19,997|
Fri, Dec 13, 2013|7:00p|Charlotte Bobcats|94|Indiana Pacers|99|Box Score||18,165|
Fri, Dec 13, 2013|7:00p|Cleveland Cavaliers|109|Orlando Magic|100|Box Score||16,119|
Fri, Dec 13, 2013|7:00p|Philadelphia 76ers|100|Toronto Raptors|108|Box Score||17,133|
Fri, Dec 13, 2013|7:30p|Washington Wizards|99|Atlanta Hawks|101|Box Score|OT|11,251|
Fri, Dec 13, 2013|7:30p|New York Knicks|86|Boston Celtics|90|Box Score||17,479|
Fri, Dec 13, 2013|7:30p|Brooklyn Nets|99|Detroit Pistons|103|Box Score||15,159|
Fri, Dec 13, 2013|8:00p|Memphis Grizzlies|98|New Orleans Pelicans|104|Box Score||15,516|
Fri, Dec 13, 2013|8:00p|Los Angeles Lakers|97|Oklahoma City Thunder|122|Box Score||18,203|
Fri, Dec 13, 2013|8:30p|Chicago Bulls|91|Milwaukee Bucks|90|Box Score||15,219|
Fri, Dec 13, 2013|8:30p|Minnesota Timberwolves|110|San Antonio Spurs|117|Box Score||18,581|
Fri, Dec 13, 2013|9:00p|Utah Jazz|103|Denver Nuggets|93|Box Score||15,616|
Fri, Dec 13, 2013|9:00p|Sacramento Kings|107|Phoenix Suns|116|Box Score||14,128|
Fri, Dec 13, 2013|10:30p|Houston Rockets|116|Golden State Warriors|112|Box Score||19,596|
Sat, Dec 14, 2013|7:00p|Los Angeles Lakers|88|Charlotte Bobcats|85|Box Score||17,101|
Sat, Dec 14, 2013|7:00p|Los Angeles Clippers|113|Washington Wizards|97|Box Score||16,509|
Sat, Dec 14, 2013|7:30p|Cleveland Cavaliers|107|Miami Heat|114|Box Score||19,656|
Sat, Dec 14, 2013|7:30p|Atlanta Hawks|106|New York Knicks|111|Box Score||19,812|
Sat, Dec 14, 2013|8:00p|Toronto Raptors|99|Chicago Bulls|77|Box Score||21,386|
Sat, Dec 14, 2013|8:00p|Portland Trail Blazers|139|Philadelphia 76ers|105|Box Score||10,189|
Sat, Dec 14, 2013|8:30p|Milwaukee Bucks|93|Dallas Mavericks|106|Box Score||19,973|
Sat, Dec 14, 2013|9:00p|San Antonio Spurs|100|Utah Jazz|84|Box Score||19,330|
Sun, Dec 15, 2013|6:00p|Portland Trail Blazers|111|Detroit Pistons|109|Box Score|OT|13,003|
Sun, Dec 15, 2013|6:00p|Minnesota Timberwolves|101|Memphis Grizzlies|93|Box Score||15,417|
Sun, Dec 15, 2013|6:00p|Houston Rockets|91|Sacramento Kings|106|Box Score||15,606|
Sun, Dec 15, 2013|7:00p|Orlando Magic|98|Oklahoma City Thunder|101|Box Score||18,203|
Sun, Dec 15, 2013|8:00p|New Orleans Pelicans|93|Denver Nuggets|102|Box Score||15,111|
Sun, Dec 15, 2013|8:00p|Golden State Warriors|102|Phoenix Suns|106|Box Score||14,393|
Mon, Dec 16, 2013|7:00p|Detroit Pistons|101|Indiana Pacers|96|Box Score||15,443|
Mon, Dec 16, 2013|7:30p|Los Angeles Lakers|100|Atlanta Hawks|114|Box Score||15,146|
Mon, Dec 16, 2013|7:30p|Minnesota Timberwolves|97|Boston Celtics|101|Box Score||17,071|
Mon, Dec 16, 2013|7:30p|Philadelphia 76ers|94|Brooklyn Nets|130|Box Score||16,733|
Mon, Dec 16, 2013|7:30p|Utah Jazz|94|Miami Heat|117|Box Score||19,600|
Mon, Dec 16, 2013|7:30p|Washington Wizards|102|New York Knicks|101|Box Score||19,812|
Mon, Dec 16, 2013|8:00p|Orlando Magic|83|Chicago Bulls|82|Box Score||21,200|
Mon, Dec 16, 2013|10:30p|San Antonio Spurs|92|Los Angeles Clippers|115|Box Score||19,253|
Tue, Dec 17, 2013|7:00p|Sacramento Kings|87|Charlotte Bobcats|95|Box Score||11,339|
Tue, Dec 17, 2013|7:00p|Portland Trail Blazers|119|Cleveland Cavaliers|116|Box Score||15,689|
Tue, Dec 17, 2013|8:00p|Los Angeles Lakers|96|Memphis Grizzlies|92|Box Score||17,217|
Tue, Dec 17, 2013|9:00p|Oklahoma City Thunder|105|Denver Nuggets|93|Box Score||17,035|
Tue, Dec 17, 2013|10:30p|New Orleans Pelicans|93|Golden State Warriors|104|Box Score||19,596|
Wed, Dec 18, 2013|7:00p|Indiana Pacers|94|Miami Heat|97|Box Score||19,898|
Wed, Dec 18, 2013|7:00p|Utah Jazz|86|Orlando Magic|82|Box Score||15,574|
Wed, Dec 18, 2013|7:00p|Charlotte Bobcats|104|Toronto Raptors|102|Box Score|OT|15,201|
Wed, Dec 18, 2013|7:30p|Sacramento Kings|107|Atlanta Hawks|124|Box Score||10,185|
Wed, Dec 18, 2013|7:30p|Detroit Pistons|107|Boston Celtics|106|Box Score||17,101|
Wed, Dec 18, 2013|7:30p|Washington Wizards|113|Brooklyn Nets|107|Box Score||16,187|
Wed, Dec 18, 2013|8:00p|New York Knicks|107|Milwaukee Bucks|101|Box Score|2OT|11,869|
Wed, Dec 18, 2013|8:00p|Portland Trail Blazers|109|Minnesota Timberwolves|120|Box Score||13,776|
Wed, Dec 18, 2013|8:30p|Memphis Grizzlies|91|Dallas Mavericks|105|Box Score||19,425|
Wed, Dec 18, 2013|9:00p|San Antonio Spurs|108|Phoenix Suns|101|Box Score||13,661|
Wed, Dec 18, 2013|9:30p|Chicago Bulls|94|Houston Rockets|109|Box Score||18,242|
Wed, Dec 18, 2013|10:30p|New Orleans Pelicans|95|Los Angeles Clippers|108|Box Score||19,060|
Thu, Dec 19, 2013|8:00p|Chicago Bulls|95|Oklahoma City Thunder|107|Box Score||18,203|
Thu, Dec 19, 2013|10:30p|San Antonio Spurs|104|Golden State Warriors|102|Box Score||19,596|
Fri, Dec 20, 2013|7:00p|Brooklyn Nets|120|Philadelphia 76ers|121|Box Score|OT|15,267|
Fri, Dec 20, 2013|7:30p|Utah Jazz|85|Atlanta Hawks|118|Box Score||11,150|
Fri, Dec 20, 2013|7:30p|Milwaukee Bucks|111|Cleveland Cavaliers|114|Box Score|OT|19,058|
Fri, Dec 20, 2013|7:30p|Charlotte Bobcats|116|Detroit Pistons|106|Box Score||12,453|
Fri, Dec 20, 2013|7:30p|Sacramento Kings|103|Miami Heat|122|Box Score||19,600|
Fri, Dec 20, 2013|8:00p|Houston Rockets|81|Indiana Pacers|114|Box Score||18,165|
Fri, Dec 20, 2013|8:30p|Toronto Raptors|109|Dallas Mavericks|108|Box Score|OT|19,406|
Fri, Dec 20, 2013|9:00p|Phoenix Suns|103|Denver Nuggets|99|Box Score||15,974|
Fri, Dec 20, 2013|10:30p|Minnesota Timberwolves|91|Los Angeles Lakers|104|Box Score||18,997|
Sat, Dec 21, 2013|1:00p|Washington Wizards|106|Boston Celtics|99|Box Score||18,169|
Sat, Dec 21, 2013|7:00p|Sacramento Kings|105|Orlando Magic|100|Box Score||14,283|
Sat, Dec 21, 2013|7:30p|Utah Jazz|88|Charlotte Bobcats|85|Box Score||18,078|
Sat, Dec 21, 2013|7:30p|Houston Rockets|114|Detroit Pistons|97|Box Score||14,606|
Sat, Dec 21, 2013|8:00p|Cleveland Cavaliers|84|Chicago Bulls|100|Box Score||21,658|
Sat, Dec 21, 2013|8:30p|Philadelphia 76ers|106|Milwaukee Bucks|116|Box Score||14,541|
Sat, Dec 21, 2013|8:30p|Oklahoma City Thunder|113|San Antonio Spurs|100|Box Score||18,581|
Sat, Dec 21, 2013|9:00p|Dallas Mavericks|108|Phoenix Suns|123|Box Score||15,241|
Sat, Dec 21, 2013|10:00p|New Orleans Pelicans|107|Portland Trail Blazers|110|Box Score||20,027|
Sat, Dec 21, 2013|10:30p|Los Angeles Lakers|83|Golden State Warriors|102|Box Score||19,596|
Sat, Dec 21, 2013|10:30p|Denver Nuggets|91|Los Angeles Clippers|112|Box Score||19,129|
Sat, Dec 21, 2013|12:00a|Memphis Grizzlies|95|New York Knicks|87|Box Score||19,812|
Sun, Dec 22, 2013|6:00p|Boston Celtics|79|Indiana Pacers|106|Box Score||18,165|
Sun, Dec 22, 2013|7:00p|Toronto Raptors|104|Oklahoma City Thunder|98|Box Score||18,203|
Sun, Dec 22, 2013|9:30p|Minnesota Timberwolves|116|Los Angeles Clippers|120|Box Score|OT|19,304|
Mon, Dec 23, 2013|7:00p|Milwaukee Bucks|110|Charlotte Bobcats|111|Box Score|OT|13,534|
Mon, Dec 23, 2013|7:00p|Detroit Pistons|115|Cleveland Cavaliers|92|Box Score||19,215|
Mon, Dec 23, 2013|7:00p|New York Knicks|103|Orlando Magic|98|Box Score||15,105|
Mon, Dec 23, 2013|7:30p|Indiana Pacers|103|Brooklyn Nets|86|Box Score||17,732|
Mon, Dec 23, 2013|7:30p|Atlanta Hawks|119|Miami Heat|121|Box Score|OT|20,204|
Mon, Dec 23, 2013|8:00p|Dallas Mavericks|111|Houston Rockets|104|Box Score||18,328|
Mon, Dec 23, 2013|8:00p|Utah Jazz|94|Memphis Grizzlies|104|Box Score||16,665|
Mon, Dec 23, 2013|8:30p|Toronto Raptors|99|San Antonio Spurs|112|Box Score||18,581|
Mon, Dec 23, 2013|9:00p|Golden State Warriors|89|Denver Nuggets|81|Box Score||18,551|
Mon, Dec 23, 2013|9:00p|Los Angeles Lakers|90|Phoenix Suns|117|Box Score||14,814|
Mon, Dec 23, 2013|10:00p|New Orleans Pelicans|113|Sacramento Kings|100|Box Score||17,317|
Wed, Dec 25, 2013|2:30p|Oklahoma City Thunder|123|New York Knicks|94|Box Score||19,812|
Wed, Dec 25, 2013|5:00p|Miami Heat|101|Los Angeles Lakers|95|Box Score||18,997|
Wed, Dec 25, 2013|8:00p|Houston Rockets|111|San Antonio Spurs|98|Box Score||18,581|
Wed, Dec 25, 2013|10:30p|Los Angeles Clippers|103|Golden State Warriors|105|Box Score||19,596|
Wed, Dec 25, 2013|12:00a|Chicago Bulls|95|Brooklyn Nets|78|Box Score||17,732|
Thu, Dec 26, 2013|7:00p|Atlanta Hawks|127|Cleveland Cavaliers|125|Box Score|2OT|18,682|
Thu, Dec 26, 2013|8:00p|Memphis Grizzlies|92|Houston Rockets|100|Box Score||18,201|
Thu, Dec 26, 2013|8:30p|San Antonio Spurs|116|Dallas Mavericks|107|Box Score||20,305|
Thu, Dec 26, 2013|10:30p|Los Angeles Clippers|112|Portland Trail Blazers|116|Box Score|OT|20,053|
Fri, Dec 27, 2013|7:00p|Oklahoma City Thunder|89|Charlotte Bobcats|85|Box Score||18,129|
Fri, Dec 27, 2013|7:00p|Detroit Pistons|92|Orlando Magic|109|Box Score||16,464|
Fri, Dec 27, 2013|7:30p|Milwaukee Bucks|93|Brooklyn Nets|104|Box Score||17,732|
Fri, Dec 27, 2013|7:30p|Toronto Raptors|95|New York Knicks|83|Box Score||19,812|
Fri, Dec 27, 2013|8:00p|Washington Wizards|98|Minnesota Timberwolves|120|Box Score||16,473|
Fri, Dec 27, 2013|8:00p|Denver Nuggets|89|New Orleans Pelicans|105|Box Score||18,089|
Fri, Dec 27, 2013|9:00p|Los Angeles Lakers|103|Utah Jazz|105|Box Score||19,911|
Fri, Dec 27, 2013|10:00p|Miami Heat|103|Sacramento Kings|108|Box Score|OT|17,317|
Fri, Dec 27, 2013|10:30p|Phoenix Suns|86|Golden State Warriors|115|Box Score||19,596|
Sat, Dec 28, 2013|1:00p|Cleveland Cavaliers|100|Boston Celtics|103|Box Score||18,624|
Sat, Dec 28, 2013|7:00p|Brooklyn Nets|91|Indiana Pacers|105|Box Score||18,165|
Sat, Dec 28, 2013|7:00p|New York Knicks|100|Toronto Raptors|115|Box Score||19,800|
Sat, Dec 28, 2013|7:00p|Detroit Pistons|82|Washington Wizards|106|Box Score||19,336|
Sat, Dec 28, 2013|7:30p|Charlotte Bobcats|116|Atlanta Hawks|118|Box Score|OT|15,180|
Sat, Dec 28, 2013|8:00p|Dallas Mavericks|105|Chicago Bulls|83|Box Score||22,099|
Sat, Dec 28, 2013|8:00p|New Orleans Pelicans|98|Houston Rockets|107|Box Score||18,233|
Sat, Dec 28, 2013|8:00p|Denver Nuggets|99|Memphis Grizzlies|120|Box Score||17,017|
Sat, Dec 28, 2013|8:30p|Minnesota Timberwolves|117|Milwaukee Bucks|95|Box Score||14,971|
Sat, Dec 28, 2013|9:00p|Philadelphia 76ers|101|Phoenix Suns|115|Box Score||15,623|
Sat, Dec 28, 2013|10:00p|Miami Heat|108|Portland Trail Blazers|107|Box Score||20,071|
Sat, Dec 28, 2013|10:30p|Utah Jazz|90|Los Angeles Clippers|98|Box Score||19,278|
Sun, Dec 29, 2013|6:00p|Golden State Warriors|108|Cleveland Cavaliers|104|Box Score|OT|19,384|
Sun, Dec 29, 2013|6:00p|Atlanta Hawks|102|Orlando Magic|109|Box Score||15,415|
Sun, Dec 29, 2013|7:00p|Houston Rockets|86|Oklahoma City Thunder|117|Box Score||18,203|
Sun, Dec 29, 2013|7:00p|Sacramento Kings|104|San Antonio Spurs|112|Box Score||18,581|
Sun, Dec 29, 2013|9:30p|Philadelphia 76ers|111|Los Angeles Lakers|104|Box Score||18,997|
Mon, Dec 30, 2013|7:30p|Washington Wizards|106|Detroit Pistons|99|Box Score||15,050|
Mon, Dec 30, 2013|8:00p|Chicago Bulls|95|Memphis Grizzlies|91|Box Score||17,688|
Mon, Dec 30, 2013|8:00p|Dallas Mavericks|100|Minnesota Timberwolves|98|Box Score||16,111|
Mon, Dec 30, 2013|8:00p|Portland Trail Blazers|108|New Orleans Pelicans|110|Box Score||17,035|
Mon, Dec 30, 2013|9:00p|Miami Heat|97|Denver Nuggets|94|Box Score||19,155|
Mon, Dec 30, 2013|9:00p|Charlotte Bobcats|80|Utah Jazz|83|Box Score||19,125|
Mon, Dec 30, 2013|10:30p|Phoenix Suns|107|Los Angeles Clippers|88|Box Score||19,278|
Tue, Dec 31, 2013|1:00p|Atlanta Hawks|92|Boston Celtics|91|Box Score||18,624|
Tue, Dec 31, 2013|3:00p|Cleveland Cavaliers|76|Indiana Pacers|91|Box Score||18,165|
Tue, Dec 31, 2013|5:00p|Golden State Warriors|94|Orlando Magic|81|Box Score||15,062|
Tue, Dec 31, 2013|7:00p|Sacramento Kings|110|Houston Rockets|106|Box Score||18,232|
Tue, Dec 31, 2013|7:00p|Brooklyn Nets|92|San Antonio Spurs|113|Box Score||17,409|
Tue, Dec 31, 2013|8:00p|Toronto Raptors|85|Chicago Bulls|79|Box Score||21,507|
Tue, Dec 31, 2013|8:00p|Portland Trail Blazers|98|Oklahoma City Thunder|94|Box Score||18,203|
Tue, Dec 31, 2013|10:30p|Milwaukee Bucks|94|Los Angeles Lakers|79|Box Score||18,997|
