date|time|visitor_team|visitor_pts|home_team|home_pts|box|ot|attendance|notes
Fri, Feb 9, 2007|8:00p|Miami Heat|79|Cleveland Cavaliers|103|Box Score||20,562|
Fri, Feb 9, 2007|8:00p|Minnesota Timberwolves|97|Memphis Grizzlies|105|Box Score|OT|15,963|
Fri, Feb 9, 2007|8:30p|Houston Rockets|74|Dallas Mavericks|95|Box Score||20,446|
Fri, Feb 9, 2007|9:00p|Atlanta Hawks|120|Phoenix Suns|111|Box Score||18,422|
Fri, Feb 9, 2007|10:30p|Chicago Bulls|121|Golden State Warriors|123|Box Score|OT|18,168|
Sat, Feb 10, 2007|7:30p|Toronto Raptors|92|Detroit Pistons|98|Box Score||22,076|
Sat, Feb 10, 2007|7:30p|Orlando Magic|78|New Jersey Nets|93|Box Score||18,657|
Sat, Feb 10, 2007|8:00p|Memphis Grizzlies|99|New Orleans/Oklahoma City Hornets|114|Box Score||17,139|
Sat, Feb 10, 2007|8:30p|Charlotte Bobcats|83|Houston Rockets|104|Box Score||18,061|
Sat, Feb 10, 2007|8:30p|Denver Nuggets|109|Milwaukee Bucks|102|Box Score||18,317|
Sat, Feb 10, 2007|9:00p|New York Knicks|102|Utah Jazz|104|Box Score|OT|19,911|
Sat, Feb 10, 2007|10:00p|Sacramento Kings|114|Seattle SuperSonics|93|Box Score||17,072|
Sun, Feb 11, 2007|1:00p|San Antonio Spurs|85|Miami Heat|100|Box Score||20,210|
Sun, Feb 11, 2007|1:00p|Portland Trail Blazers|94|Washington Wizards|73|Box Score||20,173|
Sun, Feb 11, 2007|2:30p|Los Angeles Clippers|80|Indiana Pacers|94|Box Score||12,489|
Sun, Feb 11, 2007|3:30p|Los Angeles Lakers|90|Cleveland Cavaliers|99|Box Score||20,562|
Sun, Feb 11, 2007|6:00p|Boston Celtics|107|Minnesota Timberwolves|109|Box Score||19,538|
Sun, Feb 11, 2007|6:00p|Dallas Mavericks|106|Philadelphia 76ers|89|Box Score||13,673|
Sun, Feb 11, 2007|8:00p|Chicago Bulls|116|Phoenix Suns|103|Box Score||18,422|
Sun, Feb 11, 2007|9:00p|Atlanta Hawks|106|Golden State Warriors|105|Box Score||17,111|
Sun, Feb 11, 2007|9:00p|Seattle SuperSonics|114|Sacramento Kings|103|Box Score||17,317|
Mon, Feb 12, 2007|7:30p|Los Angeles Clippers|74|Detroit Pistons|92|Box Score||22,076|
Mon, Feb 12, 2007|9:00p|Golden State Warriors|111|Denver Nuggets|123|Box Score||15,513|
Mon, Feb 12, 2007|9:00p|Atlanta Hawks|76|Utah Jazz|102|Box Score||19,911|
Tue, Feb 13, 2007|7:30p|Portland Trail Blazers|85|Miami Heat|104|Box Score||19,600|
Tue, Feb 13, 2007|7:30p|San Antonio Spurs|107|New Jersey Nets|82|Box Score||14,936|
Tue, Feb 13, 2007|8:00p|New Orleans/Oklahoma City Hornets|104|Memphis Grizzlies|108|Box Score||10,641|
Tue, Feb 13, 2007|8:00p|Dallas Mavericks|99|Milwaukee Bucks|93|Box Score||16,514|
Tue, Feb 13, 2007|8:30p|Toronto Raptors|112|Chicago Bulls|111|Box Score||21,776|
Tue, Feb 13, 2007|8:30p|Sacramento Kings|104|Houston Rockets|109|Box Score|OT|13,185|
Tue, Feb 13, 2007|10:30p|New York Knicks|107|Los Angeles Lakers|106|Box Score||18,997|
Wed, Feb 14, 2007|7:00p|Chicago Bulls|85|Charlotte Bobcats|100|Box Score||14,908|
Wed, Feb 14, 2007|7:00p|Memphis Grizzlies|104|Indiana Pacers|114|Box Score||13,037|
Wed, Feb 14, 2007|7:00p|Portland Trail Blazers|91|Orlando Magic|103|Box Score||16,902|
Wed, Feb 14, 2007|7:00p|Washington Wizards|92|Philadelphia 76ers|85|Box Score||10,744|
Wed, Feb 14, 2007|7:00p|New Jersey Nets|109|Toronto Raptors|120|Box Score||19,800|
Wed, Feb 14, 2007|7:30p|Milwaukee Bucks|97|Boston Celtics|117|Box Score||14,482|
Wed, Feb 14, 2007|7:30p|San Antonio Spurs|90|Detroit Pistons|81|Box Score||22,076|
Wed, Feb 14, 2007|8:00p|Denver Nuggets|94|Minnesota Timberwolves|99|Box Score||15,797|
Wed, Feb 14, 2007|8:00p|Sacramento Kings|93|New Orleans/Oklahoma City Hornets|110|Box Score||16,753|
Wed, Feb 14, 2007|9:00p|Cleveland Cavaliers|98|Utah Jazz|99|Box Score||19,911|
Wed, Feb 14, 2007|10:00p|Phoenix Suns|90|Seattle SuperSonics|114|Box Score||16,809|
Wed, Feb 14, 2007|10:30p|New York Knicks|101|Golden State Warriors|120|Box Score||17,023|
Wed, Feb 14, 2007|10:30p|Atlanta Hawks|96|Los Angeles Clippers|93|Box Score||17,769|
Thu, Feb 15, 2007|8:00p|Dallas Mavericks|80|Houston Rockets|77|Box Score||18,270|
Thu, Feb 15, 2007|10:30p|Cleveland Cavaliers|114|Los Angeles Lakers|108|Box Score||18,997|
Tue, Feb 20, 2007|7:00p|New Orleans/Oklahoma City Hornets|100|Charlotte Bobcats|104|Box Score||13,007|
Tue, Feb 20, 2007|7:00p|Minnesota Timberwolves|100|Washington Wizards|112|Box Score||16,799|
Tue, Feb 20, 2007|7:30p|Orlando Magic|94|New York Knicks|100|Box Score||19,763|
Tue, Feb 20, 2007|8:00p|Detroit Pistons|84|Milwaukee Bucks|83|Box Score||14,873|
Tue, Feb 20, 2007|8:00p|Denver Nuggets|80|San Antonio Spurs|95|Box Score||18,586|
Tue, Feb 20, 2007|8:30p|Atlanta Hawks|81|Chicago Bulls|106|Box Score||21,849|
Tue, Feb 20, 2007|10:00p|Utah Jazz|100|Portland Trail Blazers|103|Box Score||14,852|
Tue, Feb 20, 2007|10:00p|Boston Celtics|101|Sacramento Kings|104|Box Score||17,317|
Tue, Feb 20, 2007|10:00p|Memphis Grizzlies|105|Seattle SuperSonics|121|Box Score||16,006|
Tue, Feb 20, 2007|10:30p|Phoenix Suns|115|Los Angeles Clippers|90|Box Score||19,898|
Wed, Feb 21, 2007|7:00p|San Antonio Spurs|103|Atlanta Hawks|96|Box Score||15,565|
Wed, Feb 21, 2007|7:00p|Milwaukee Bucks|129|Indiana Pacers|136|Box Score|2OT|14,019|
Wed, Feb 21, 2007|7:00p|New York Knicks|84|Philadelphia 76ers|104|Box Score||13,712|
Wed, Feb 21, 2007|7:00p|Cleveland Cavaliers|86|Toronto Raptors|85|Box Score||19,800|
Wed, Feb 21, 2007|7:30p|Orlando Magic|88|Detroit Pistons|110|Box Score||22,076|
Wed, Feb 21, 2007|7:30p|New Orleans/Oklahoma City Hornets|111|New Jersey Nets|107|Box Score||15,751|
Wed, Feb 21, 2007|8:00p|Charlotte Bobcats|100|Minnesota Timberwolves|95|Box Score||16,576|
Wed, Feb 21, 2007|9:00p|Miami Heat|102|Houston Rockets|112|Box Score||18,324|
Wed, Feb 21, 2007|9:00p|Boston Celtics|108|Phoenix Suns|118|Box Score||18,422|
Wed, Feb 21, 2007|10:30p|Memphis Grizzlies|115|Golden State Warriors|118|Box Score|OT|16,967|
Wed, Feb 21, 2007|10:30p|Portland Trail Blazers|112|Los Angeles Lakers|108|Box Score||18,997|
Thu, Feb 22, 2007|7:00p|Chicago Bulls|84|Cleveland Cavaliers|78|Box Score||20,562|
Thu, Feb 22, 2007|7:00p|Sacramento Kings|106|Washington Wizards|109|Box Score||15,508|
Thu, Feb 22, 2007|9:30p|Miami Heat|100|Dallas Mavericks|112|Box Score||20,448|
Fri, Feb 23, 2007|7:00p|Philadelphia 76ers|87|Charlotte Bobcats|102|Box Score||15,781|
Fri, Feb 23, 2007|7:00p|Detroit Pistons|94|Orlando Magic|89|Box Score||17,451|
Fri, Feb 23, 2007|7:00p|Indiana Pacers|88|Toronto Raptors|110|Box Score||19,481|
Fri, Feb 23, 2007|7:30p|Houston Rockets|99|Atlanta Hawks|105|Box Score||16,041|
Fri, Feb 23, 2007|7:30p|Sacramento Kings|96|New Jersey Nets|109|Box Score||18,902|
Fri, Feb 23, 2007|7:30p|Milwaukee Bucks|93|New York Knicks|95|Box Score||19,763|
Fri, Feb 23, 2007|8:00p|Washington Wizards|90|Chicago Bulls|105|Box Score||22,618|
Fri, Feb 23, 2007|8:00p|Phoenix Suns|116|Minnesota Timberwolves|104|Box Score||20,196|
Fri, Feb 23, 2007|8:00p|Seattle SuperSonics|97|New Orleans/Oklahoma City Hornets|98|Box Score||17,961|at New Orleans, LA
Fri, Feb 23, 2007|10:00p|Memphis Grizzlies|103|Portland Trail Blazers|102|Box Score||14,875|
Fri, Feb 23, 2007|10:30p|Utah Jazz|114|Denver Nuggets|104|Box Score||19,565|
Fri, Feb 23, 2007|10:30p|Boston Celtics|96|Los Angeles Lakers|122|Box Score||18,997|
Sat, Feb 24, 2007|3:30p|Golden State Warriors|90|Los Angeles Clippers|103|Box Score||19,060|
Sat, Feb 24, 2007|7:00p|Toronto Raptors|93|Charlotte Bobcats|76|Box Score||17,091|
Sat, Feb 24, 2007|8:00p|Seattle SuperSonics|71|San Antonio Spurs|102|Box Score||18,797|
Sat, Feb 24, 2007|8:30p|Philadelphia 76ers|90|Milwaukee Bucks|109|Box Score||16,978|
Sat, Feb 24, 2007|9:00p|Denver Nuggets|95|Dallas Mavericks|115|Box Score||20,455|
Sat, Feb 24, 2007|9:00p|Boston Celtics|87|Utah Jazz|105|Box Score||19,911|
Sun, Feb 25, 2007|1:00p|Chicago Bulls|93|Detroit Pistons|95|Box Score||22,076|
Sun, Feb 25, 2007|2:00p|Houston Rockets|97|Orlando Magic|93|Box Score||17,451|
Sun, Feb 25, 2007|3:30p|Cleveland Cavaliers|81|Miami Heat|86|Box Score||20,255|
Sun, Feb 25, 2007|3:30p|Washington Wizards|94|Minnesota Timberwolves|98|Box Score||15,347|
Sun, Feb 25, 2007|6:00p|Phoenix Suns|115|Atlanta Hawks|106|Box Score||18,022|
Sun, Feb 25, 2007|6:00p|Los Angeles Lakers|102|Golden State Warriors|85|Box Score||20,107|
Sun, Feb 25, 2007|6:00p|New York Knicks|92|New Jersey Nets|101|Box Score||20,032|
Sun, Feb 25, 2007|8:00p|Sacramento Kings|110|Indiana Pacers|93|Box Score||12,258|
Mon, Feb 26, 2007|7:00p|Sacramento Kings|82|Philadelphia 76ers|89|Box Score||11,034|
Mon, Feb 26, 2007|7:30p|Miami Heat|93|New York Knicks|99|Box Score||19,763|
Mon, Feb 26, 2007|8:00p|Denver Nuggets|111|Memphis Grizzlies|107|Box Score||14,736|
Mon, Feb 26, 2007|8:00p|Toronto Raptors|91|San Antonio Spurs|107|Box Score||18,563|
Mon, Feb 26, 2007|8:30p|Orlando Magic|94|Chicago Bulls|87|Box Score||22,031|
Mon, Feb 26, 2007|8:30p|Atlanta Hawks|87|Dallas Mavericks|110|Box Score||20,245|
Mon, Feb 26, 2007|8:30p|Boston Celtics|77|Houston Rockets|72|Box Score||14,037|
Mon, Feb 26, 2007|9:00p|Los Angeles Lakers|102|Utah Jazz|94|Box Score||19,911|
Mon, Feb 26, 2007|10:00p|Portland Trail Blazers|73|Seattle SuperSonics|97|Box Score||16,538|
Mon, Feb 26, 2007|10:30p|Charlotte Bobcats|93|Los Angeles Clippers|100|Box Score||18,442|
Tue, Feb 27, 2007|7:00p|New Orleans/Oklahoma City Hornets|89|Cleveland Cavaliers|97|Box Score||19,619|
Tue, Feb 27, 2007|7:00p|Phoenix Suns|103|Indiana Pacers|92|Box Score||13,742|
Tue, Feb 27, 2007|7:30p|Washington Wizards|101|New Jersey Nets|113|Box Score||15,102|
Tue, Feb 27, 2007|8:00p|Golden State Warriors|101|Milwaukee Bucks|122|Box Score||13,409|
Tue, Feb 27, 2007|8:00p|Dallas Mavericks|91|Minnesota Timberwolves|65|Box Score||13,326|
Wed, Feb 28, 2007|7:00p|Phoenix Suns|94|Philadelphia 76ers|99|Box Score||15,914|
Wed, Feb 28, 2007|7:00p|Miami Heat|92|Washington Wizards|83|Box Score||20,173|
Wed, Feb 28, 2007|7:30p|New York Knicks|94|Boston Celtics|102|Box Score||17,003|
Wed, Feb 28, 2007|8:00p|Utah Jazz|104|Memphis Grizzlies|88|Box Score||15,117|
Wed, Feb 28, 2007|8:00p|Atlanta Hawks|100|New Orleans/Oklahoma City Hornets|107|Box Score||17,402|
Wed, Feb 28, 2007|8:30p|Golden State Warriors|83|Chicago Bulls|113|Box Score||21,814|
Wed, Feb 28, 2007|8:30p|Toronto Raptors|106|Houston Rockets|90|Box Score||14,071|
Wed, Feb 28, 2007|9:00p|Orlando Magic|101|Denver Nuggets|111|Box Score||15,371|
Wed, Feb 28, 2007|10:00p|Charlotte Bobcats|120|Sacramento Kings|135|Box Score||17,317|
Wed, Feb 28, 2007|10:30p|Seattle SuperSonics|91|Los Angeles Clippers|96|Box Score||19,317|
