date|time|visitor_team|visitor_pts|home_team|home_pts|box|ot|attendance|notes
Tue, Dec 12, 2006|8:00p|Seattle SuperSonics|93|Milwaukee Bucks|94|Box Score||13,374|
Tue, Dec 12, 2006|8:30p|Los Angeles Lakers|102|Houston Rockets|94|Box Score||18,392|
Tue, Dec 12, 2006|10:30p|Sacramento Kings|113|Golden State Warriors|126|Box Score||17,574|
Wed, Dec 13, 2006|7:00p|Charlotte Bobcats|101|Cleveland Cavaliers|104|Box Score||20,562|
Wed, Dec 13, 2006|7:00p|Detroit Pistons|90|Indiana Pacers|101|Box Score||15,817|
Wed, Dec 13, 2006|7:00p|Phoenix Suns|99|Miami Heat|89|Box Score||19,600|
Wed, Dec 13, 2006|7:00p|Toronto Raptors|91|Orlando Magic|84|Box Score||15,417|
Wed, Dec 13, 2006|7:00p|Boston Celtics|101|Philadelphia 76ers|81|Box Score||13,211|
Wed, Dec 13, 2006|7:00p|Denver Nuggets|91|Washington Wizards|120|Box Score||14,304|
Wed, Dec 13, 2006|7:30p|Milwaukee Bucks|95|New Jersey Nets|108|Box Score||15,070|
Wed, Dec 13, 2006|7:30p|Atlanta Hawks|82|New York Knicks|94|Box Score||15,895|
Wed, Dec 13, 2006|8:00p|Portland Trail Blazers|85|Memphis Grizzlies|79|Box Score||13,221|
Wed, Dec 13, 2006|8:00p|Minnesota Timberwolves|82|San Antonio Spurs|95|Box Score||18,362|
Wed, Dec 13, 2006|8:30p|Seattle SuperSonics|84|Chicago Bulls|99|Box Score||21,812|
Wed, Dec 13, 2006|9:30p|Los Angeles Lakers|101|Dallas Mavericks|110|Box Score||20,424|
Wed, Dec 13, 2006|10:30p|Utah Jazz|105|Los Angeles Clippers|86|Box Score||18,220|
Thu, Dec 14, 2006|7:00p|Orlando Magic|89|Charlotte Bobcats|99|Box Score||17,751|
Thu, Dec 14, 2006|9:30p|San Antonio Spurs|103|New Orleans/Oklahoma City Hornets|77|Box Score||15,140|at New Orleans, LA
Thu, Dec 14, 2006|10:30p|Houston Rockets|107|Golden State Warriors|109|Box Score||19,596|
Fri, Dec 15, 2006|7:00p|New York Knicks|96|Indiana Pacers|112|Box Score||15,231|
Fri, Dec 15, 2006|7:00p|New Jersey Nets|78|Toronto Raptors|90|Box Score||19,897|
Fri, Dec 15, 2006|7:00p|Miami Heat|95|Washington Wizards|106|Box Score||20,173|
Fri, Dec 15, 2006|7:30p|Denver Nuggets|114|Boston Celtics|119|Box Score||15,607|
Fri, Dec 15, 2006|7:30p|Seattle SuperSonics|84|Cleveland Cavaliers|106|Box Score||20,562|
Fri, Dec 15, 2006|8:00p|Philadelphia 76ers|79|Dallas Mavericks|93|Box Score||20,219|
Fri, Dec 15, 2006|8:00p|Atlanta Hawks|97|Memphis Grizzlies|88|Box Score||14,463|
Fri, Dec 15, 2006|8:30p|Milwaukee Bucks|111|Chicago Bulls|117|Box Score||21,972|
Fri, Dec 15, 2006|9:00p|Golden State Warriors|101|Phoenix Suns|105|Box Score||18,422|
Fri, Dec 15, 2006|9:00p|Sacramento Kings|98|Utah Jazz|97|Box Score||19,911|
Fri, Dec 15, 2006|10:00p|Los Angeles Clippers|99|Portland Trail Blazers|109|Box Score||16,210|
Fri, Dec 15, 2006|10:30p|Houston Rockets|101|Los Angeles Lakers|112|Box Score|2OT|18,997|
Sat, Dec 16, 2006|7:00p|Chicago Bulls|106|Atlanta Hawks|104|Box Score|OT|17,236|
Sat, Dec 16, 2006|7:00p|Boston Celtics|106|Charlotte Bobcats|100|Box Score||15,109|
Sat, Dec 16, 2006|7:00p|Cleveland Cavaliers|74|Orlando Magic|81|Box Score||17,451|
Sat, Dec 16, 2006|7:30p|Memphis Grizzlies|90|Miami Heat|98|Box Score||19,600|
Sat, Dec 16, 2006|7:30p|Denver Nuggets|123|New York Knicks|100|Box Score||19,763|
Sat, Dec 16, 2006|8:00p|Detroit Pistons|90|New Jersey Nets|82|Box Score||18,010|
Sat, Dec 16, 2006|8:00p|Dallas Mavericks|90|New Orleans/Oklahoma City Hornets|79|Box Score||16,331|at New Orleans, LA
Sat, Dec 16, 2006|8:00p|Philadelphia 76ers|98|San Antonio Spurs|103|Box Score||18,797|
Sat, Dec 16, 2006|8:30p|Minnesota Timberwolves|104|Milwaukee Bucks|108|Box Score||17,970|
Sat, Dec 16, 2006|10:00p|Phoenix Suns|105|Sacramento Kings|98|Box Score||17,317|
Sun, Dec 17, 2006|1:00p|Golden State Warriors|115|Toronto Raptors|120|Box Score||16,035|
Sun, Dec 17, 2006|2:30p|Utah Jazz|104|Indiana Pacers|94|Box Score||15,329|
Sun, Dec 17, 2006|3:30p|Houston Rockets|108|Los Angeles Clippers|103|Box Score||19,060|
Sun, Dec 17, 2006|6:00p|Seattle SuperSonics|93|Detroit Pistons|97|Box Score||22,076|
Sun, Dec 17, 2006|9:30p|Washington Wizards|147|Los Angeles Lakers|141|Box Score|OT|18,997|
Mon, Dec 18, 2006|7:30p|New Orleans/Oklahoma City Hornets|99|Miami Heat|101|Box Score||19,600|
Mon, Dec 18, 2006|7:30p|Golden State Warriors|97|New Jersey Nets|105|Box Score||14,096|
Mon, Dec 18, 2006|7:30p|Utah Jazz|96|New York Knicks|97|Box Score|OT|17,941|
Mon, Dec 18, 2006|8:00p|Seattle SuperSonics|126|Memphis Grizzlies|134|Box Score|2OT|12,423|
Mon, Dec 18, 2006|9:00p|Washington Wizards|108|Denver Nuggets|117|Box Score||14,285|
Mon, Dec 18, 2006|10:00p|Dallas Mavericks|109|Sacramento Kings|91|Box Score||17,317|
Tue, Dec 19, 2006|8:30p|Los Angeles Lakers|89|Chicago Bulls|94|Box Score||22,761|
Tue, Dec 19, 2006|9:00p|Toronto Raptors|98|Phoenix Suns|115|Box Score||18,422|
Wed, Dec 20, 2006|7:00p|Utah Jazz|112|Atlanta Hawks|106|Box Score||14,823|
Wed, Dec 20, 2006|7:00p|New Orleans/Oklahoma City Hornets|83|Orlando Magic|86|Box Score||17,020|
Wed, Dec 20, 2006|7:00p|Indiana Pacers|101|Philadelphia 76ers|93|Box Score||11,768|
Wed, Dec 20, 2006|7:30p|Golden State Warriors|96|Boston Celtics|95|Box Score||17,134|
Wed, Dec 20, 2006|7:30p|Charlotte Bobcats|109|New York Knicks|111|Box Score|2OT|17,462|
Wed, Dec 20, 2006|8:00p|Miami Heat|95|Milwaukee Bucks|121|Box Score||17,136|
Wed, Dec 20, 2006|8:00p|Los Angeles Lakers|111|Minnesota Timberwolves|94|Box Score||16,788|
Wed, Dec 20, 2006|8:00p|Cleveland Cavaliers|111|New Jersey Nets|113|Box Score||17,270|
Wed, Dec 20, 2006|8:00p|Memphis Grizzlies|98|San Antonio Spurs|105|Box Score||18,797|
Wed, Dec 20, 2006|10:00p|Houston Rockets|87|Portland Trail Blazers|89|Box Score||17,189|
Wed, Dec 20, 2006|10:30p|Toronto Raptors|98|Los Angeles Clippers|96|Box Score||17,962|
Wed, Dec 20, 2006|10:30p|Dallas Mavericks|103|Seattle SuperSonics|95|Box Score||16,867|
Thu, Dec 21, 2006|8:00p|Detroit Pistons|87|Cleveland Cavaliers|71|Box Score||20,562|
Thu, Dec 21, 2006|10:30p|Washington Wizards|126|Sacramento Kings|119|Box Score||17,317|
Fri, Dec 22, 2006|7:00p|Utah Jazz|89|Charlotte Bobcats|101|Box Score||14,310|
Fri, Dec 22, 2006|7:00p|Golden State Warriors|117|Orlando Magic|108|Box Score||16,563|
Fri, Dec 22, 2006|7:30p|Indiana Pacers|100|Atlanta Hawks|90|Box Score||18,110|
Fri, Dec 22, 2006|7:30p|Los Angeles Lakers|99|New Jersey Nets|95|Box Score||18,436|
Fri, Dec 22, 2006|7:30p|Chicago Bulls|92|New York Knicks|103|Box Score||19,763|
Fri, Dec 22, 2006|8:00p|Philadelphia 76ers|98|Boston Celtics|83|Box Score||18,624|
Fri, Dec 22, 2006|8:00p|Milwaukee Bucks|113|Minnesota Timberwolves|107|Box Score||13,334|
Fri, Dec 22, 2006|8:00p|Memphis Grizzlies|97|New Orleans/Oklahoma City Hornets|100|Box Score|OT|18,097|
Fri, Dec 22, 2006|8:00p|Houston Rockets|97|San Antonio Spurs|78|Box Score||18,797|
Fri, Dec 22, 2006|8:30p|Los Angeles Clippers|83|Dallas Mavericks|115|Box Score||20,311|
Fri, Dec 22, 2006|9:00p|Sacramento Kings|101|Denver Nuggets|96|Box Score||18,022|
Fri, Dec 22, 2006|10:00p|Toronto Raptors|101|Portland Trail Blazers|100|Box Score|OT|15,220|
Fri, Dec 22, 2006|10:30p|Washington Wizards|144|Phoenix Suns|139|Box Score|OT|18,422|
Sat, Dec 23, 2006|7:00p|Minnesota Timberwolves|78|Indiana Pacers|71|Box Score||15,810|
Sat, Dec 23, 2006|7:30p|Orlando Magic|83|Cleveland Cavaliers|86|Box Score||20,562|
Sat, Dec 23, 2006|7:30p|Atlanta Hawks|81|Detroit Pistons|108|Box Score||22,076|
Sat, Dec 23, 2006|7:30p|Golden State Warriors|92|Miami Heat|105|Box Score||19,600|
Sat, Dec 23, 2006|7:30p|New York Knicks|77|Philadelphia 76ers|98|Box Score||13,921|
Sat, Dec 23, 2006|8:00p|Utah Jazz|100|Memphis Grizzlies|97|Box Score||14,793|
Sat, Dec 23, 2006|8:00p|San Antonio Spurs|112|New Orleans/Oklahoma City Hornets|77|Box Score||19,164|
Sat, Dec 23, 2006|8:30p|Charlotte Bobcats|76|Chicago Bulls|115|Box Score||22,093|
Sat, Dec 23, 2006|8:30p|Los Angeles Clippers|98|Houston Rockets|93|Box Score||18,246|
Sat, Dec 23, 2006|8:30p|New Jersey Nets|104|Milwaukee Bucks|115|Box Score||17,611|
Sat, Dec 23, 2006|10:00p|Toronto Raptors|97|Seattle SuperSonics|110|Box Score||14,611|
Mon, Dec 25, 2006|2:30p|Los Angeles Lakers|85|Miami Heat|101|Box Score||20,283|
Tue, Dec 26, 2006|7:00p|Houston Rockets|76|Indiana Pacers|81|Box Score||18,165|
Tue, Dec 26, 2006|7:00p|Memphis Grizzlies|101|Washington Wizards|116|Box Score||18,778|
Tue, Dec 26, 2006|7:30p|New Jersey Nets|91|Detroit Pistons|92|Box Score||22,076|
Tue, Dec 26, 2006|8:00p|Chicago Bulls|98|Minnesota Timberwolves|100|Box Score||16,294|
Tue, Dec 26, 2006|8:00p|Milwaukee Bucks|114|San Antonio Spurs|107|Box Score||18,797|
Tue, Dec 26, 2006|8:30p|Charlotte Bobcats|84|Dallas Mavericks|97|Box Score||20,423|
Tue, Dec 26, 2006|9:00p|Boston Celtics|105|Denver Nuggets|116|Box Score||17,914|
Tue, Dec 26, 2006|9:00p|Portland Trail Blazers|87|Phoenix Suns|110|Box Score||18,422|
Tue, Dec 26, 2006|9:00p|Los Angeles Clippers|92|Utah Jazz|102|Box Score||19,911|
Tue, Dec 26, 2006|10:00p|New Orleans/Oklahoma City Hornets|94|Seattle SuperSonics|102|Box Score||15,319|
Tue, Dec 26, 2006|10:30p|Philadelphia 76ers|97|Golden State Warriors|116|Box Score||19,183|
Wed, Dec 27, 2006|7:00p|Cleveland Cavaliers|89|Atlanta Hawks|76|Box Score||19,467|
Wed, Dec 27, 2006|7:00p|Washington Wizards|114|Charlotte Bobcats|107|Box Score||17,221|
Wed, Dec 27, 2006|7:00p|Los Angeles Lakers|106|Orlando Magic|93|Box Score||17,451|
Wed, Dec 27, 2006|7:00p|Minnesota Timberwolves|97|Toronto Raptors|100|Box Score||19,800|
Wed, Dec 27, 2006|7:30p|Houston Rockets|96|New Jersey Nets|71|Box Score||18,373|
Wed, Dec 27, 2006|7:30p|Detroit Pistons|145|New York Knicks|151|Box Score|3OT|19,763|
Wed, Dec 27, 2006|8:00p|Milwaukee Bucks|112|Memphis Grizzlies|96|Box Score||14,914|
Wed, Dec 27, 2006|8:30p|Miami Heat|103|Chicago Bulls|109|Box Score||22,946|
Wed, Dec 27, 2006|10:00p|New Orleans/Oklahoma City Hornets|85|Portland Trail Blazers|100|Box Score||13,905|
Wed, Dec 27, 2006|10:00p|Philadelphia 76ers|76|Sacramento Kings|101|Box Score||17,317|
Wed, Dec 27, 2006|10:30p|Boston Celtics|77|Los Angeles Clippers|100|Box Score||17,706|
Thu, Dec 28, 2006|8:00p|Phoenix Suns|99|Dallas Mavericks|101|Box Score||20,483|
Thu, Dec 28, 2006|8:00p|Utah Jazz|83|San Antonio Spurs|106|Box Score||18,797|
Thu, Dec 28, 2006|10:30p|Seattle SuperSonics|98|Denver Nuggets|112|Box Score||17,400|
Fri, Dec 29, 2006|7:00p|Los Angeles Lakers|124|Charlotte Bobcats|133|Box Score|3OT|19,561|
Fri, Dec 29, 2006|7:00p|Chicago Bulls|107|Toronto Raptors|97|Box Score||19,800|
Fri, Dec 29, 2006|7:00p|Orlando Magic|111|Washington Wizards|112|Box Score||20,173|
Fri, Dec 29, 2006|7:30p|Milwaukee Bucks|99|Cleveland Cavaliers|109|Box Score||20,562|
Fri, Dec 29, 2006|7:30p|New Jersey Nets|91|Miami Heat|81|Box Score||20,165|
Fri, Dec 29, 2006|8:00p|Indiana Pacers|93|Detroit Pistons|92|Box Score||22,076|
Fri, Dec 29, 2006|8:00p|Seattle SuperSonics|82|Minnesota Timberwolves|101|Box Score||19,356|
Fri, Dec 29, 2006|8:00p|Denver Nuggets|89|New Orleans/Oklahoma City Hornets|99|Box Score||19,334|
Fri, Dec 29, 2006|8:30p|Atlanta Hawks|68|Houston Rockets|94|Box Score||18,134|
Fri, Dec 29, 2006|9:00p|New York Knicks|86|Phoenix Suns|108|Box Score||18,422|
Fri, Dec 29, 2006|10:00p|Philadelphia 76ers|98|Portland Trail Blazers|95|Box Score||19,980|
Fri, Dec 29, 2006|10:30p|Boston Celtics|100|Golden State Warriors|110|Box Score||19,596|
Fri, Dec 29, 2006|10:30p|Sacramento Kings|93|Los Angeles Clippers|102|Box Score||18,505|
Sat, Dec 30, 2006|7:00p|Charlotte Bobcats|113|Indiana Pacers|102|Box Score||17,305|
Sat, Dec 30, 2006|7:00p|Miami Heat|68|Orlando Magic|97|Box Score||17,451|
Sat, Dec 30, 2006|7:30p|Minnesota Timberwolves|92|New Jersey Nets|100|Box Score||18,956|
Sat, Dec 30, 2006|8:00p|Toronto Raptors|104|Memphis Grizzlies|110|Box Score||15,119|
Sat, Dec 30, 2006|8:30p|Cleveland Cavaliers|96|Chicago Bulls|103|Box Score||22,965|
Sat, Dec 30, 2006|8:30p|New Orleans/Oklahoma City Hornets|80|Dallas Mavericks|94|Box Score||20,433|
Sat, Dec 30, 2006|8:30p|Washington Wizards|102|Milwaukee Bucks|119|Box Score||17,968|
Sat, Dec 30, 2006|9:00p|Portland Trail Blazers|86|Utah Jazz|96|Box Score||19,911|
Sat, Dec 30, 2006|10:00p|Golden State Warriors|96|Sacramento Kings|119|Box Score||17,317|
Sun, Dec 31, 2006|3:30p|New York Knicks|80|Los Angeles Clippers|90|Box Score||18,717|
Sun, Dec 31, 2006|3:30p|Atlanta Hawks|81|San Antonio Spurs|95|Box Score||18,797|
Sun, Dec 31, 2006|4:00p|Phoenix Suns|108|Detroit Pistons|101|Box Score||22,076|
Sun, Dec 31, 2006|7:00p|Memphis Grizzlies|109|Houston Rockets|111|Box Score||18,124|
Sun, Dec 31, 2006|9:00p|Dallas Mavericks|89|Denver Nuggets|85|Box Score||18,423|
Sun, Dec 31, 2006|9:30p|Philadelphia 76ers|94|Los Angeles Lakers|104|Box Score||18,997|
Sun, Dec 31, 2006|10:00p|Boston Celtics|95|Seattle SuperSonics|101|Box Score||15,557|
